query,target,query_first_line,target_first_line,ANI
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f5244bac.k=31.scaled=100.DNA.dup=0.GCA_007207675.1_PDT000332271.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAHIGJ010000001.1 Salmonella enterica subsp. enterica serovar Bovismorbificans strain 411469 SAMN09445192-rid4813953.denovo.001, whole genome shotgun sequence",0.9861604120360727
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f53795f5.k=31.scaled=100.DNA.dup=0.GCA_008741435.1_PDT000099604.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AALDRX010000001.1 Salmonella enterica subsp. enterica serovar Newport strain 82530 SAMN04363751-rid5190953.denovo.01, whole genome shotgun sequence",0.9863066016591353
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f53b1680.k=31.scaled=100.DNA.dup=0.GCA_007190895.1_PDT000101822.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAHGRE010000001.1 Salmonella enterica subsp. arizonae serovar 18:z4,z23:- strain NY-N19989 SAMN04224319-rid5200833.denovo.01, whole genome shotgun sequence",0.9484032612733071
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f54f1483.k=31.scaled=100.DNA.dup=0.GCA_009044785.1_PDT000168671.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AALUDO010000001.1 Salmonella enterica subsp. enterica serovar Infantis strain FSIS1609102 SAMN06128998-rid5371073.denovo.01, whole genome shotgun sequence",0.986568358007688
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f57fa429.k=31.scaled=100.DNA.dup=0.GCA_025815215.1_PDT001462755.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABIZBF010000001.1 Salmonella enterica strain PNUSAS310912 SAMN31402608-rid15693653.denovo.001, whole genome shotgun sequence",0.9863795020950672
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f5f7ed78.k=31.scaled=100.DNA.dup=0.GCA_006625385.1_PDT000373033.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAFUSC010000001.1 Salmonella enterica strain PNUSAS052733 SAMN09990340-rid6559413.denovo.01, whole genome shotgun sequence",0.9864372301016013
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f60169d7.k=31.scaled=100.DNA.dup=0.GCA_028661075.1_PDT001616898.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABKQXY010000001.1 Salmonella enterica strain PNUSAS333038 SAMN33321831-rid17068713.denovo.01, whole genome shotgun sequence",0.9864735074605945
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f6a58853.k=31.scaled=100.DNA.dup=0.GCA_008433145.1_PDT000214994.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAKKJL010000001.1 Salmonella enterica subsp. enterica serovar Richmond strain PNUSAS010955 SAMN06677400-rid5544453.denovo.01, whole genome shotgun sequence",0.9864265383726003
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f6ad2263.k=31.scaled=100.DNA.dup=0.GCA_042722685.1_PDT002407301.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABVUNM010000001.1 Salmonella enterica strain PNUSAS478523 SAMN44087123-rid23564253.denovo.01, whole genome shotgun sequence",0.9861194701090146
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f6b99585.k=31.scaled=100.DNA.dup=0.GCA_013753675.1_PDT000760520.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAUMHQ010000001.1 Salmonella enterica strain PNUSAS146669 SAMN15147244-rid10002623.denovo.01, whole genome shotgun sequence",0.9864724396229028
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f73ad1ed.k=31.scaled=100.DNA.dup=0.GCA_032367645.1_PDT001827770.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABNJKL010000001.1 Salmonella enterica strain 23MO06CL01-S1 SAMN36702034-rid18872873.denovo.01, whole genome shotgun sequence",0.9866204891606907
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f768e027.k=31.scaled=100.DNA.dup=0.GCA_012005005.1_PDT000717123.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AARKKQ010000001.1 Salmonella enterica strain PNUSAS140215 SAMN14486542-rid9680243.denovo.01, whole genome shotgun sequence",0.9864553980660586
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f78996b0.k=31.scaled=100.DNA.dup=0.GCA_043266645.1_PDT002260020.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","DAYNCY010000001.1 TPA_asm: Salmonella enterica strain 2021-141042 SAMN42536545-rid22363873.denovo.001, whole genome shotgun sequence",0.9863944423101182
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f7b8a53b.k=31.scaled=100.DNA.dup=0.GCA_042602475.1_PDT002402961.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABVTDM010000001.1 Salmonella enterica subsp. enterica serovar Montevideo strain FSIS12431613 SAMN44027724-rid23544323.denovo.01, whole genome shotgun sequence",0.9919366002689293
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f815c523.k=31.scaled=100.DNA.dup=0.GCA_021748165.1_PDT001234309.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABEWAY010000001.1 Salmonella enterica strain ADRDL-4081 isolate Meleagris gallopavo SAMN25076250-rid13818253.denovo.001, whole genome shotgun sequence",0.9863033817374525
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f829a712.k=31.scaled=100.DNA.dup=0.GCA_010448665.1_PDT000215591.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AANUIQ010000001.1 Salmonella enterica subsp. enterica serovar Kingabwa strain PNUSAS011262 SAMN07147015-rid5545893.denovo.01, whole genome shotgun sequence",0.9861237873515549
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f8b835cf.k=31.scaled=100.DNA.dup=0.GCA_036486085.1_PDT002073983.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABQFFZ010000001.1 Salmonella enterica strain PNUSAS419642 SAMN39890278-rid20963183.denovo.01, whole genome shotgun sequence",0.9857648018371272
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f8c98108.k=31.scaled=100.DNA.dup=0.GCA_007797675.1_PDT000533984.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAIWUM010000001.1 Salmonella enterica strain PNUSAS077296 SAMN12163138-rid7765333.denovo.01, whole genome shotgun sequence",0.986736062567754
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f8d73a66.k=31.scaled=100.DNA.dup=0.GCA_026096775.1_PDT001482166.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABJHFB010000001.1 Salmonella enterica strain PNUSAS310522 SAMN31659116-rid15841883.denovo.01, whole genome shotgun sequence",0.9861227080940774
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f917b361.k=31.scaled=100.DNA.dup=0.GCA_011624685.1_PDT000053912.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAQMQF010000001.1 Salmonella enterica subsp. enterica serovar Corvallis strain 75663 SAMN03468587-rid5045393.denovo.01, whole genome shotgun sequence",0.9864980581614883
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f936e04f.k=31.scaled=100.DNA.dup=0.GCA_015949725.1_ASM1594972v1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","JADZRX010000001.1 Salmonella enterica strain S53 scaffold_0, whole genome shotgun sequence",0.9866119835945403
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f97ea692.k=31.scaled=100.DNA.dup=0.GCA_042255535.1_PDT002392401.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABVAZJ010000001.1 Salmonella enterica strain PNUSAS475160 SAMN43912309-rid23454283.denovo.01, whole genome shotgun sequence",0.986378431200043
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/f9cd0cc9.k=31.scaled=100.DNA.dup=0.GCA_009478325.1_PDT000237573.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAMTAH010000001.1 Salmonella enterica subsp. enterica serovar Typhi strain 142487 SAMN07569786-rid5651193.denovo.001, whole genome shotgun sequence",0.9843965326512312
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fa644cdb.k=31.scaled=100.DNA.dup=0.GCA_006319025.1_PDT000304779.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAFDQU010000001.1 Salmonella enterica strain PNUSAS036308 SAMN08898301-rid5964313.denovo.01, whole genome shotgun sequence",0.9861399229306661
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fa7a3aed.k=31.scaled=100.DNA.dup=0.GCA_009643795.1_PDT000607316.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","DAAHFN010000001.1 TPA_asm: Salmonella enterica subsp. enterica serovar Enteritidis isolate Salmonella enterica SAMEA6058491-rid8383693.denovo.01, whole genome shotgun sequence",0.9861183907097756
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fb5e5569.k=31.scaled=100.DNA.dup=0.GCA_009176005.1_PDT000609700.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAMDQK010000001.1 Salmonella enterica subsp. enterica serovar Montevideo strain 821052 SAMN13041895-rid8406473.denovo.01, whole genome shotgun sequence",0.9916642114255494
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fb728416.k=31.scaled=100.DNA.dup=0.GCA_007841615.1_PDT000311872.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAIZLN010000001.1 Salmonella enterica strain CFSAN080446 SAMN09071639-rid6000703.denovo.01, whole genome shotgun sequence",0.9865619689184347
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fbc1f056.k=31.scaled=100.DNA.dup=0.GCA_007238215.1_PDT000337295.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAHKCZ010000001.1 Salmonella enterica subsp. enterica serovar Virchow strain 379415 SAMN09491978-rid4870723.denovo.01, whole genome shotgun sequence",0.9866491309381681
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fbc38e9d.k=31.scaled=100.DNA.dup=0.GCA_002037505.1_ASM203750v1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","MXDK01000010.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CFSAN005844 NODE_10_length_202549_cov_3.71835, whole genome shotgun sequence",0.986518325359213
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fbf9d2ef.k=31.scaled=100.DNA.dup=0.GCA_031089325.1_PDT001871681.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABLXXW010000001.1 Salmonella enterica subsp. enterica serovar Chester strain 1709996 SAMN31076966-rid19318953.denovo.01, whole genome shotgun sequence",0.9924026356350694
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fc247f5c.k=31.scaled=100.DNA.dup=0.GCA_011128725.1_PDT000273564.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAPIQG010000001.1 Salmonella enterica subsp. enterica serovar 4,[5],12:b:- strain PNUSAS030226 SAMN08196834-rid5812693.denovo.001, whole genome shotgun sequence",0.9863698627839482
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fcf95c5b.k=31.scaled=100.DNA.dup=0.GCA_030931835.1_PDT001866577.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABLRXG010000001.1 Salmonella enterica strain PNUSAS377029 SAMN37162724-rid19266043.denovo.01, whole genome shotgun sequence",0.992033229394175
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fd063a2c.k=31.scaled=100.DNA.dup=0.GCA_010962615.1_PDT000636797.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAPABQ010000001.1 Salmonella enterica strain PNUSAS119185 SAMN13391531-rid8682493.denovo.001, whole genome shotgun sequence",0.961700716218638
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fd512bf2.k=31.scaled=100.DNA.dup=0.GCA_010766115.1_PDT000149716.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAOMWB010000001.1 Salmonella enterica subsp. enterica serovar Saintpaul strain CVM N62950 SAMN05771785-rid5326683.denovo.01, whole genome shotgun sequence",0.986608793440016
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fd54c8c2.k=31.scaled=100.DNA.dup=0.GCA_032239935.1_PDT001808177.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABNDXA010000001.1 Salmonella enterica strain PNUSAS360843 SAMN36276783-rid18712373.denovo.01, whole genome shotgun sequence",0.986136686641005
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fda848d5.k=31.scaled=100.DNA.dup=0.GCA_022243665.1_PDT001249835.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABFCPG010000001.1 Salmonella enterica strain PNUSAS258616 SAMN25964326-rid13956193.denovo.01, whole genome shotgun sequence",0.9866565650281168
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fdfbedff.k=31.scaled=100.DNA.dup=0.GCA_006682545.1_PDT000459562.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAFYVO010000001.1 Salmonella enterica subsp. enterica serovar Kentucky strain FSIS21923424 SAMN10878154-rid7779883.denovo.001, whole genome shotgun sequence",0.9864468496861581
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fe107b64.k=31.scaled=100.DNA.dup=0.GCA_007955445.1_PDT000556088.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAJHGB010000001.1 Salmonella enterica strain PNUSAS087283 SAMN12503151-rid7973263.denovo.01, whole genome shotgun sequence",0.9918895593292778
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fe3a6c2b.k=31.scaled=100.DNA.dup=0.GCA_005716755.1_PDT000415535.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AADPXA010000001.1 Salmonella enterica strain PNUSAS062380 SAMN10538029-rid6877903.denovo.01, whole genome shotgun sequence",0.9919031475763065
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fe7ebbd4.k=31.scaled=100.DNA.dup=0.GCA_010145905.1_PDT000277098.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AANFKS010000001.1 Salmonella enterica subsp. enterica serovar Enteritidis strain PNUSAS031272 SAMN08291614-rid5828313.denovo.01, whole genome shotgun sequence",0.9861291831074729
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fea1b0ab.k=31.scaled=100.DNA.dup=0.GCA_017071855.1_PDT000951256.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAZAWD010000001.1 Salmonella enterica subsp. enterica strain MPSPSA19130-1 SAMN17835685-rid11487333.denovo.01, whole genome shotgun sequence",0.9868312162812415
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fed9f81a.k=31.scaled=100.DNA.dup=0.GCA_008440265.1_PDT000296772.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAKKXQ010000001.1 Salmonella enterica subsp. enterica serovar Typhimurium strain PNUSAS034522 SAMN08773417-rid5909723.denovo.01, whole genome shotgun sequence",0.9865279212526917
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/fedf5c9d.k=31.scaled=100.DNA.dup=0.GCA_005676655.1_PDT000060248.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AADNJU010000001.1 Salmonella enterica strain CFSAN029853 SAMN03463952-rid5104553.denovo.001, whole genome shotgun sequence",0.9914804604247238
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ff3760ae.k=31.scaled=100.DNA.dup=0.GCA_003549875.1_ASM354987v1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","PCMB01000001.1 Salmonella enterica subsp. enterica serovar Derby strain 2014LSAL01780 2014LSAL01780_1, whole genome shotgun sequence",0.9866735509263349
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ff43f16b.k=31.scaled=100.DNA.dup=0.GCA_032804435.1_PDT001942616.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABNZZK010000001.1 Salmonella enterica strain PNUSAS392854 SAMN37863645-rid19854133.denovo.01, whole genome shotgun sequence",0.991970060235213
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ff72e3ff.k=31.scaled=100.DNA.dup=0.GCA_026139185.1_PDT001483222.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABJIVK010000001.1 Salmonella enterica strain PNUSAS315131 SAMN31683923-rid15853633.denovo.01, whole genome shotgun sequence",0.9913656338210952
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ff8f7bea.k=31.scaled=100.DNA.dup=0.GCA_009287485.1_PDT000214147.2_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","AAMJFX010000001.1 Salmonella enterica subsp. enterica serovar Typhimurium strain 337072 SAMN07179526-rid5536483.denovo.01, whole genome shotgun sequence",0.9864692359017473
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ffac0645.k=31.scaled=100.DNA.dup=0.GCA_023974755.1_PDT001347798.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABGSPR010000001.1 Salmonella enterica subsp. enterica serovar Anatum strain FSIS22208243 SAMN29375386-rid14756863.denovo.01, whole genome shotgun sequence",0.9864211912041014
/scratch/dmk333_new/temp/Salmonella/Salmonella/target_genomes/ABLEUL010000000.fasta.sig,/scratch/dmk333_new/temp/Salmonella/Salmonella/sketches/ffbc8bcf.k=31.scaled=100.DNA.dup=0.GCA_037888795.1_PDT002126109.1_genomic.fna.sig,"ABLEUL010000000.1 gi|0|gb|ABLEUL010000001.1| SAMN33902347-rid17487253.denovo.01, whole genome shotgun sequence length=741165","ABRMCP010000001.1 Salmonella enterica strain PNUSAS428494 SAMN40655750-rid21356733.denovo.01, whole genome shotgun sequence",0.9846997755800434
